topic_id,entity_type,method,rank,entity_pid,method_score
T002,unit,Rel+Inf,95,U-3A8282D00317BF39,0.020840
T002,unit,Rel+Inf,96,U-2B279BEEA420F7DF,0.020780
T002,unit,Rel+Inf,97,U-F5F62C45168749B4,0.020780
T002,unit,Rel+Inf,98,U-5F19BB9C62FF500D,0.020660
T002,unit,Rel+Inf,99,U-1E79D2522097F677,0.020320
T002,unit,Rel+Inf,100,U-0932FCCC9E2A9B6B,0.019860
T002,unit,Rel+Inf,101,U-0B40B6D2E364BD1B,0.018580
T002,unit,Rel+Inf,102,U-3CC86149DF0C8CE9,0.018480
T002,unit,Rel+Inf,103,U-08E29ECA4F4CB49A,0.018480
T002,unit,Rel+Inf,104,U-FBE3F2B8DABDB550,0.018480
T002,unit,Rel+Inf,105,U-49F5354381CE15B1,0.018480
T002,unit,Rel+Inf,106,U-DE87C26B2D16A576,0.018480
T002,unit,Rel+Inf,107,U-721ACA80AED894A2,0.017800
T002,unit,Rel+Inf,108,U-F2A27D40CB7CDB6C,0.017620
T002,unit,Rel+Inf,109,U-C793C86E589DCC7B,0.017200
T002,unit,Rel+Inf,110,U-ADDEF3D361878166,0.016680
T002,unit,Rel+Inf,111,U-C315B6F7028F1EFB,0.015760
T002,unit,Rel+Inf,112,U-B40630852BC7C662,0.015020
T002,unit,Rel+Inf,113,U-C0330983D9BA0F7F,0.014940
T002,unit,Rel+Inf,114,U-6E2721858608413F,0.014820
T002,unit,Rel+Inf,115,U-F9DF07B1A37598E6,0.014800
T002,unit,Rel+Inf,116,U-A9EEB2C3D79DF920,0.014800
T002,unit,Rel+Inf,117,U-4CBDD15252D1F14D,0.014800
T002,unit,Rel+Inf,118,U-C6242559BE5E5766,0.014680
T002,unit,Rel+Inf,119,U-75E00D69EC0ADF5F,0.014320
T002,unit,Rel+Inf,120,U-89E545EC1351B7EF,0.014060
T002,unit,Rel+Inf,121,U-8512AF117B367F45,0.013880
T002,unit,Rel+Inf,122,U-87BAFAE578C2388D,0.013880
T002,unit,Rel+Inf,123,U-33415FFCC06C9379,0.012460
T002,unit,Rel+Inf,124,U-E484A9398FC956EE,0.012460
T002,unit,Rel+Inf,125,U-C43BD3C6FFF1C166,0.012460
T002,unit,Rel+Inf,126,U-6496BDB71AA47D3D,0.011560
T002,unit,Rel+Inf,127,U-AE1CA6F1E935FBE7,0.011040
T002,unit,Rel+Inf,128,U-A23F582460DDE99E,0.011040
T002,unit,Rel+Inf,129,U-A8281581DD97B93D,0.011040
T002,unit,Rel+Inf,130,U-F24871227AF013E9,0.011040
T002,unit,Rel+Inf,131,U-D77094E00C6DFF49,0.009540
T002,unit,Rel+Inf,132,U-64F950C4DD92A383,0.009380
T002,unit,Rel+Inf,133,U-31F45CDEE98DC95A,0.008880
T002,unit,Rel+Inf,134,U-034BC74E6A6B9B4F,0.008540
T002,unit,Rel+Inf,135,U-3054C04511DE3EFA,0.007980
T002,unit,Rel+Inf,136,U-8DCE44C40348C33C,0.007980
T002,unit,Rel+Inf,137,U-4D26B436106B207F,0.007920
T002,unit,Rel+Inf,138,U-D4B166E6C2904445,0.007800
T002,unit,Rel+Inf,139,U-111959BA7311E654,0.007740
T002,unit,Rel+Inf,140,U-0D5D6DBEEAA06067,0.007740
T002,unit,Rel+Inf,141,U-FF435C5AA8AB5A65,0.007740
T002,unit,Rel+Inf,142,U-5778D1745D5C924B,0.007740
T002,unit,Rel+Inf,143,U-533F53883175A538,0.007400
T002,unit,Rel+Inf,144,U-B7070DD839D89832,0.007140
T002,unit,Rel+Inf,145,U-53D2F35CE3D7F073,0.006940
T002,unit,Rel+Inf,146,U-C36D3A4BB439ABBE,0.006940
T002,unit,Rel+Inf,147,U-C7CD2475D9EA97A4,0.006940
T002,unit,Rel+Inf,148,U-225728BF34083538,0.006940
T002,unit,Rel+Inf,149,U-08CE2C0C34E9E748,0.006800
T002,unit,Rel+Inf,150,U-5D7946DFA73F6354,0.006540
T002,unit,Rel+Inf,151,U-9C651982B7EBD6D8,0.006160
T002,unit,Rel+Inf,152,U-F30E15BA3A41525B,0.006160
T002,unit,Rel+Inf,153,U-097CAFF2138C2210,0.006160
T002,unit,Rel+Inf,154,U-7B671510951FB753,0.006160
T002,unit,Rel+Inf,155,U-E5CB2DAD9F1A367B,0.006160
T002,unit,Rel+Inf,156,U-3E66A91D883E6651,0.006000
T002,unit,Rel+Inf,157,U-77184F7636FE9A0A,0.005960
T002,unit,Rel+Inf,158,U-EEA8292168D2AA83,0.005580
T002,unit,Rel+Inf,159,U-388EE2D5121FA5E0,0.005420
T002,unit,Rel+Inf,160,U-CCB862AA51A0B5B1,0.005320
T002,unit,Rel+Inf,161,U-E638210242E91C1B,0.005020
T002,unit,Rel+Inf,162,U-FC7283E9D0AA9C61,0.004960
T002,unit,Rel+Inf,163,U-FC1F3883B6E8C152,0.004960
T002,unit,Rel+Inf,164,U-7AFF680297E74C0F,0.004900
T002,unit,Rel+Inf,165,U-28FB7087631C4EAA,0.004900
T002,unit,Rel+Inf,166,U-7A4693A89A6F5DD0,0.004620
T002,unit,Rel+Inf,167,U-D981E60977B4EFE4,0.004420
T002,unit,Rel+Inf,168,U-29A1E9053C700853,0.004420
T002,unit,Rel+Inf,169,U-C8A7D02C548B9167,0.004160
T002,unit,Rel+Inf,170,U-F2EDE857B9AF9515,0.004140
T002,unit,Rel+Inf,171,U-E569A501D97B2CA4,0.004140
T002,unit,Rel+Inf,172,U-052D0F0673E1FDD1,0.003660
T002,unit,Rel+Inf,173,U-1531D33546CB634E,0.003440
T002,unit,Rel+Inf,174,U-4222680455465166,0.003040
T002,unit,Rel+Inf,175,U-877EA5EAF2DF2D1C,0.003040
T002,unit,Rel+Inf,176,U-DF1C151034D4093B,0.000000
T002,unit,Rel+Inf,177,U-1C3880CB056F5F4E,0.000000
T002,unit,Rel+Inf,178,U-C1C47DF449CCC405,0.000000
T002,unit,Rel+Inf,179,U-4AAB8EB84E216A8F,0.000000
T002,unit,Rel+Inf,180,U-87F69F874B26F302,0.000000
T002,unit,Rel+Inf,181,U-88459BC8BFA8A1C6,0.000000
T002,unit,Rel+Inf,182,U-7A822DD1AE418D2D,0.000000
T002,unit,Rel+Inf,183,U-CDD914553C557A88,0.000000
T002,unit,Rel+Str,1,U-5B53F60EBDD394B9,0.993450
T002,unit,Rel+Str,2,U-1EF1436C68BB68F8,0.983275
T002,unit,Rel+Str,3,U-E574761F368F83DD,0.825750
T002,unit,Rel+Str,4,U-836C5D219A9F01C5,0.808075
T002,unit,Rel+Str,5,U-9C20E9D3CE35DA48,0.480025
T002,unit,Rel+Str,6,U-F19FB2C295F83BB2,0.436500
T002,unit,Rel+Str,7,U-758D73AEC99C76BF,0.394200
T002,unit,Rel+Str,8,U-C2A056F8743A636D,0.253825
T002,unit,Rel+Str,9,U-29A0C3CB8DD754BE,0.234825
T002,unit,Rel+Str,10,U-D2C996AFA40344B1,0.234025
T002,unit,Rel+Str,11,U-FF6742488B27910F,0.210000
T002,unit,Rel+Str,12,U-C483090B7F34B1D7,0.197325
T002,unit,Rel+Str,13,U-B5FDFDFC458841EB,0.184025
T002,unit,Rel+Str,14,U-87ACA34114CDB58F,0.165600
T002,unit,Rel+Str,15,U-4DD107CC7A2F9CB2,0.139800
T002,unit,Rel+Str,16,U-4DA2CA35AF945CED,0.139025
T002,unit,Rel+Str,17,U-B717C2AD7ED85A9C,0.137850
T002,unit,Rel+Str,18,U-42A2F05A7F786351,0.130225
T002,unit,Rel+Str,19,U-7563A374ABA1EE60,0.122325
T002,unit,Rel+Str,20,U-F658D3C20991BD10,0.119800
T002,unit,Rel+Str,21,U-348034486FFD57A3,0.112475
T002,unit,Rel+Str,22,U-49DE919157D3611F,0.109600
T002,unit,Rel+Str,23,U-0AA74509085B9DA1,0.105400
T002,unit,Rel+Str,24,U-45B2F6D1D7CF1716,0.100725
T002,unit,Rel+Str,25,U-FAA1FD3B1D5121D3,0.092725
T002,unit,Rel+Str,26,U-3C4A1097ADC1EEE2,0.083625
T002,unit,Rel+Str,27,U-DF73C862520BCD06,0.083450
T002,unit,Rel+Str,28,U-BB324BF0D84E1C13,0.082475
T002,unit,Rel+Str,29,U-BEA53B6A5130FBF9,0.078650
T002,unit,Rel+Str,30,U-EF79D2A07EA7D647,0.073275
T002,unit,Rel+Str,31,U-455461F5347A7FDC,0.073100
T002,unit,Rel+Str,32,U-DEB53D19AF61B78F,0.072725
T002,unit,Rel+Str,33,U-63CF287BB5EF4554,0.072725
T002,unit,Rel+Str,34,U-CE92C99146A1E160,0.072675
T002,unit,Rel+Str,35,U-EB6A1B0EBA80ECAB,0.072325
T002,unit,Rel+Str,36,U-8703C83DCD65E293,0.071575
T002,unit,Rel+Str,37,U-435F7E6A16DFE3A1,0.068425
T002,unit,Rel+Str,38,U-8880855DC888A1ED,0.065425
T002,unit,Rel+Str,39,U-06A4F0BFAB497571,0.065025
T002,unit,Rel+Str,40,U-F7D9FE71C2C86B80,0.063050
T002,unit,Rel+Str,41,U-17DFF2E0ED88C87F,0.058875
T002,unit,Rel+Str,42,U-CA296228551DC94C,0.058075
T002,unit,Rel+Str,43,U-CA776F5383F05683,0.057675
T002,unit,Rel+Str,44,U-DFFA3A3F6D4C44F5,0.052300
T002,unit,Rel+Str,45,U-E61D6C37360271AB,0.052275
T002,unit,Rel+Str,46,U-938326C4C0ACE098,0.052075
T002,unit,Rel+Str,47,U-A3178A06CD541514,0.050025
T002,unit,Rel+Str,48,U-2B93D6CC6476EBEB,0.049575
T002,unit,Rel+Str,49,U-8F767E5DC5EA71E0,0.048100
T002,unit,Rel+Str,50,U-05835C32D40A152B,0.047500
T002,unit,Rel+Str,51,U-62DDE6D83E16D9B1,0.047325
T002,unit,Rel+Str,52,U-63DF8535D4ED4B68,0.045025
T002,unit,Rel+Str,53,U-620CAD33A3955E93,0.044200
T002,unit,Rel+Str,54,U-651F8980D91AB124,0.043450
T002,unit,Rel+Str,55,U-263D2371456A1214,0.042350
T002,unit,Rel+Str,56,U-9BA181A9CF6B1EED,0.041900
T002,unit,Rel+Str,57,U-0CBD4F3170361A3B,0.040975
T002,unit,Rel+Str,58,U-6094FE2F62483E1B,0.040425
T002,unit,Rel+Str,59,U-414ECF4BBFFEE956,0.040375
T002,unit,Rel+Str,60,U-E9C8790036ED148E,0.040150
T002,unit,Rel+Str,61,U-8BD4150437BD1CCF,0.039650
T002,unit,Rel+Str,62,U-069797B814188E39,0.039600
T002,unit,Rel+Str,63,U-674955AECE63BE55,0.038300
T002,unit,Rel+Str,64,U-CAF992390C40DE2F,0.036150
T002,unit,Rel+Str,65,U-451D93940AA41598,0.035350
T002,unit,Rel+Str,66,U-991DFF9EB04B84A9,0.034575
T002,unit,Rel+Str,67,U-A10A00FB1040F590,0.034225
T002,unit,Rel+Str,68,U-11A1452D73648254,0.033825
T002,unit,Rel+Str,69,U-4B2EA6C4293A2CD7,0.032275
T002,unit,Rel+Str,70,U-EF06094BFE85FD29,0.032275
T002,unit,Rel+Str,71,U-4D8C7104AE8108C4,0.032275
T002,unit,Rel+Str,72,U-5FBD4DDA1DE58829,0.031550
T002,unit,Rel+Str,73,U-5F19BB9C62FF500D,0.029400
T002,unit,Rel+Str,74,U-43EC76789FC08D2C,0.028875
T002,unit,Rel+Str,75,U-A2DEEEE5558B942E,0.028100
T002,unit,Rel+Str,76,U-C4279CBC63A9D5BA,0.027875
T002,unit,Rel+Str,77,U-0FAC76D2D833347F,0.027675
T002,unit,Rel+Str,78,U-13F50D2A4DBEBE0E,0.027100
T002,unit,Rel+Str,79,U-2410E387D42882B0,0.025800
T002,unit,Rel+Str,80,U-E9DCE70BCA14AA05,0.025375
T002,unit,Rel+Str,81,U-28B28BB0271C808A,0.025025
T002,unit,Rel+Str,82,U-8512AF117B367F45,0.024575
T002,unit,Rel+Str,83,U-17FB2DF55997BC5B,0.024225
T002,unit,Rel+Str,84,U-14F59FA8C51F0FBF,0.023475
T002,unit,Rel+Str,85,U-324EAE613227068F,0.023450
T002,unit,Rel+Str,86,U-3F2C1241414BF572,0.023050
T002,unit,Rel+Str,87,U-FB8A7ED946C17E1B,0.023050
T002,unit,Rel+Str,88,U-C0330983D9BA0F7F,0.022125
T002,unit,Rel+Str,89,U-1E79D2522097F677,0.021750
T002,unit,Rel+Str,90,U-B0208F0F9B114132,0.021725
T002,unit,Rel+Str,91,U-3475F0CEFB17580C,0.021550
T002,unit,Rel+Str,92,U-6E2721858608413F,0.020775
T002,unit,Rel+Str,93,U-C793C86E589DCC7B,0.020000
T002,unit,Rel+Str,94,U-0932FCCC9E2A9B6B,0.019575
T002,unit,Rel+Str,95,U-8449D8C1D62EF609,0.018875
T002,unit,Rel+Str,96,U-3CC86149DF0C8CE9,0.018100
T002,unit,Rel+Str,97,U-FDF93B588F6344EF,0.018100
T002,unit,Rel+Str,98,U-FBE3F2B8DABDB550,0.018100
T002,unit,Rel+Str,99,U-24D85A962591BEB4,0.018100
T002,unit,Rel+Str,100,U-49F5354381CE15B1,0.018100
T002,unit,Rel+Str,101,U-3A8282D00317BF39,0.018100
T002,unit,Rel+Str,102,U-2B279BEEA420F7DF,0.017725
T002,unit,Rel+Str,103,U-584F3159EB99FF7B,0.017325
T002,unit,Rel+Str,104,U-08E29ECA4F4CB49A,0.017325
T002,unit,Rel+Str,105,U-B934B1A500CA8496,0.017325
T002,unit,Rel+Str,106,U-DE87C26B2D16A576,0.017325
T002,unit,Rel+Str,107,U-EBF21F6884029446,0.017325
T002,unit,Rel+Str,108,U-89E545EC1351B7EF,0.016125
T002,unit,Rel+Str,109,U-C6242559BE5E5766,0.015775
T002,unit,Rel+Str,110,U-F908925C17601BCE,0.015425
T002,unit,Rel+Str,111,U-4CBDD15252D1F14D,0.015425
T002,unit,Rel+Str,112,U-F9DF07B1A37598E6,0.014650
T002,unit,Rel+Str,113,U-721ACA80AED894A2,0.014650
T002,unit,Rel+Str,114,U-A9EEB2C3D79DF920,0.014650
T002,unit,Rel+Str,115,U-0B40B6D2E364BD1B,0.014650
T002,unit,Rel+Str,116,U-F5F62C45168749B4,0.014650
T002,unit,Rel+Str,117,U-ADDEF3D361878166,0.014650
T002,unit,Rel+Str,118,U-F2A27D40CB7CDB6C,0.013800
T002,unit,Rel+Str,119,U-F24871227AF013E9,0.013800
T002,unit,Rel+Str,120,U-7B671510951FB753,0.013475
T002,unit,Rel+Str,121,U-87BAFAE578C2388D,0.013050
T002,unit,Rel+Str,122,U-C43BD3C6FFF1C166,0.013050
T002,unit,Rel+Str,123,U-75E00D69EC0ADF5F,0.012650
T002,unit,Rel+Str,124,U-33415FFCC06C9379,0.012275
T002,unit,Rel+Str,125,U-C315B6F7028F1EFB,0.011925
T002,unit,Rel+Str,126,U-A23F582460DDE99E,0.011500
T002,unit,Rel+Str,127,U-E484A9398FC956EE,0.011500
T002,unit,Rel+Str,128,U-A8281581DD97B93D,0.011125
T002,unit,Rel+Str,129,U-AE1CA6F1E935FBE7,0.010350
T002,unit,Rel+Str,130,U-B40630852BC7C662,0.010350
T002,unit,Rel+Str,131,U-FF435C5AA8AB5A65,0.009625
T002,unit,Rel+Str,132,U-8DCE44C40348C33C,0.009625
T002,unit,Rel+Str,133,U-6496BDB71AA47D3D,0.008625
T002,unit,Rel+Str,134,U-D77094E00C6DFF49,0.008300
T002,unit,Rel+Str,135,U-08CE2C0C34E9E748,0.008300
T002,unit,Rel+Str,136,U-097CAFF2138C2210,0.008075
T002,unit,Rel+Str,137,U-C7CD2475D9EA97A4,0.007325
T002,unit,Rel+Str,138,U-5778D1745D5C924B,0.007325
T002,unit,Rel+Str,139,U-3054C04511DE3EFA,0.007325
T002,unit,Rel+Str,140,U-D4B166E6C2904445,0.006950
T002,unit,Rel+Str,141,U-034BC74E6A6B9B4F,0.006950
T002,unit,Rel+Str,142,U-533F53883175A538,0.006550
T002,unit,Rel+Str,143,U-111959BA7311E654,0.006550
T002,unit,Rel+Str,144,U-225728BF34083538,0.006550
T002,unit,Rel+Str,145,U-9C651982B7EBD6D8,0.006550
T002,unit,Rel+Str,146,U-F30E15BA3A41525B,0.006550
T002,unit,Rel+Str,147,U-0D5D6DBEEAA06067,0.006550
T002,unit,Rel+Str,148,U-31F45CDEE98DC95A,0.006550
T002,unit,Rel+Str,149,U-64F950C4DD92A383,0.006550
T002,unit,Rel+Str,150,U-D981E60977B4EFE4,0.006525
T002,unit,Rel+Str,151,U-4D26B436106B207F,0.006200
T002,unit,Rel+Str,152,U-77184F7636FE9A0A,0.006200
T002,unit,Rel+Str,153,U-FC1F3883B6E8C152,0.006200
T002,unit,Rel+Str,154,U-53D2F35CE3D7F073,0.005775
T002,unit,Rel+Str,155,U-C36D3A4BB439ABBE,0.005775
T002,unit,Rel+Str,156,U-E5CB2DAD9F1A367B,0.005775
T002,unit,Rel+Str,157,U-B7070DD839D89832,0.005425
T002,unit,Rel+Str,158,U-FC7283E9D0AA9C61,0.005425
T002,unit,Rel+Str,159,U-4222680455465166,0.005150
T002,unit,Rel+Str,160,U-877EA5EAF2DF2D1C,0.005150
T002,unit,Rel+Str,161,U-7A4693A89A6F5DD0,0.005000
T002,unit,Rel+Str,162,U-5D7946DFA73F6354,0.005000
T002,unit,Rel+Str,163,U-29A1E9053C700853,0.005000
T002,unit,Rel+Str,164,U-28FB7087631C4EAA,0.005000
T002,unit,Rel+Str,165,U-EEA8292168D2AA83,0.004650
T002,unit,Rel+Str,166,U-388EE2D5121FA5E0,0.004400
T002,unit,Rel+Str,167,U-F2EDE857B9AF9515,0.004400
T002,unit,Rel+Str,168,U-052D0F0673E1FDD1,0.004400
T002,unit,Rel+Str,169,U-E569A501D97B2CA4,0.004400
T002,unit,Rel+Str,170,U-E638210242E91C1B,0.004400
T002,unit,Rel+Str,171,U-CCB862AA51A0B5B1,0.004225
T002,unit,Rel+Str,172,U-3E66A91D883E6651,0.004225
T002,unit,Rel+Str,173,U-7AFF680297E74C0F,0.003450
T002,unit,Rel+Str,174,U-C8A7D02C548B9167,0.003450
T002,unit,Rel+Str,175,U-87F69F874B26F302,0.003075
T002,unit,Rel+Str,176,U-1531D33546CB634E,0.002850
T002,unit,Rel+Str,177,U-1C3880CB056F5F4E,0.001925
T002,unit,Rel+Str,178,U-88459BC8BFA8A1C6,0.001925
T002,unit,Rel+Str,179,U-7A822DD1AE418D2D,0.001550
T002,unit,Rel+Str,180,U-C1C47DF449CCC405,0.000775
T002,unit,Rel+Str,181,U-4AAB8EB84E216A8F,0.000775
T002,unit,Rel+Str,182,U-CDD914553C557A88,0.000775
T002,unit,Rel+Str,183,U-DF1C151034D4093B,0.000000
T002,unit,Full,1,U-5B53F60EBDD394B9,0.993600
T002,unit,Full,2,U-1EF1436C68BB68F8,0.961400
T002,unit,Full,3,U-E574761F368F83DD,0.833300
T002,unit,Full,4,U-836C5D219A9F01C5,0.830900
T002,unit,Full,5,U-9C20E9D3CE35DA48,0.505300
T002,unit,Full,6,U-F19FB2C295F83BB2,0.423000
T002,unit,Full,7,U-758D73AEC99C76BF,0.376100
T002,unit,Full,8,U-C2A056F8743A636D,0.258600
T002,unit,Full,9,U-29A0C3CB8DD754BE,0.246300
T002,unit,Full,10,U-D2C996AFA40344B1,0.220800
T002,unit,Full,11,U-FF6742488B27910F,0.220400
T002,unit,Full,12,U-C483090B7F34B1D7,0.206100
T002,unit,Full,13,U-B5FDFDFC458841EB,0.188600
T002,unit,Full,14,U-87ACA34114CDB58F,0.162800
T002,unit,Full,15,U-4DA2CA35AF945CED,0.144300
T002,unit,Full,16,U-B717C2AD7ED85A9C,0.139200
T002,unit,Full,17,U-4DD107CC7A2F9CB2,0.137900
T002,unit,Full,18,U-42A2F05A7F786351,0.130700
T002,unit,Full,19,U-F658D3C20991BD10,0.128900
T002,unit,Full,20,U-7563A374ABA1EE60,0.122100
T002,unit,Full,21,U-49DE919157D3611F,0.115000
T002,unit,Full,22,U-0AA74509085B9DA1,0.109900
T002,unit,Full,23,U-348034486FFD57A3,0.105700
T002,unit,Full,24,U-45B2F6D1D7CF1716,0.102300
T002,unit,Full,25,U-FAA1FD3B1D5121D3,0.097500
T002,unit,Full,26,U-BB324BF0D84E1C13,0.091300
T002,unit,Full,27,U-DF73C862520BCD06,0.084000
T002,unit,Full,28,U-3C4A1097ADC1EEE2,0.081300
T002,unit,Full,29,U-8703C83DCD65E293,0.077900
T002,unit,Full,30,U-BEA53B6A5130FBF9,0.072500
T002,unit,Full,31,U-DEB53D19AF61B78F,0.072500
T002,unit,Full,32,U-63CF287BB5EF4554,0.071500
T002,unit,Full,33,U-CE92C99146A1E160,0.071200
T002,unit,Full,34,U-455461F5347A7FDC,0.071000
T002,unit,Full,35,U-06A4F0BFAB497571,0.069200
T002,unit,Full,36,U-EB6A1B0EBA80ECAB,0.068200
T002,unit,Full,37,U-8880855DC888A1ED,0.067900
T002,unit,Full,38,U-EF79D2A07EA7D647,0.067200
T002,unit,Full,39,U-F7D9FE71C2C86B80,0.066800
T002,unit,Full,40,U-435F7E6A16DFE3A1,0.064700
T002,unit,Full,41,U-17DFF2E0ED88C87F,0.059000
T002,unit,Full,42,U-DFFA3A3F6D4C44F5,0.055800
T002,unit,Full,43,U-CA776F5383F05683,0.054800
T002,unit,Full,44,U-CA296228551DC94C,0.052700
T002,unit,Full,45,U-8F767E5DC5EA71E0,0.050600
T002,unit,Full,46,U-938326C4C0ACE098,0.049400
T002,unit,Full,47,U-620CAD33A3955E93,0.048700
T002,unit,Full,48,U-62DDE6D83E16D9B1,0.048100
T002,unit,Full,49,U-E61D6C37360271AB,0.047700
T002,unit,Full,50,U-63DF8535D4ED4B68,0.047200
T002,unit,Full,51,U-A3178A06CD541514,0.046000
T002,unit,Full,52,U-263D2371456A1214,0.045500
T002,unit,Full,53,U-2B93D6CC6476EBEB,0.045000
T002,unit,Full,54,U-05835C32D40A152B,0.044400
T002,unit,Full,55,U-0CBD4F3170361A3B,0.041700
T002,unit,Full,56,U-9BA181A9CF6B1EED,0.041600
T002,unit,Full,57,U-651F8980D91AB124,0.040900
T002,unit,Full,58,U-414ECF4BBFFEE956,0.040500
T002,unit,Full,59,U-451D93940AA41598,0.039800
T002,unit,Full,60,U-069797B814188E39,0.039500
T002,unit,Full,61,U-6094FE2F62483E1B,0.039300
T002,unit,Full,62,U-8BD4150437BD1CCF,0.037900
T002,unit,Full,63,U-E9C8790036ED148E,0.037700
T002,unit,Full,64,U-991DFF9EB04B84A9,0.036700
T002,unit,Full,65,U-674955AECE63BE55,0.036400
T002,unit,Full,66,U-CAF992390C40DE2F,0.034800
T002,unit,Full,67,U-A10A00FB1040F590,0.034100
T002,unit,Full,68,U-4B2EA6C4293A2CD7,0.033300
T002,unit,Full,69,U-EF06094BFE85FD29,0.032100
T002,unit,Full,70,U-5FBD4DDA1DE58829,0.031400
T002,unit,Full,71,U-11A1452D73648254,0.031200
T002,unit,Full,72,U-13F50D2A4DBEBE0E,0.030100
T002,unit,Full,73,U-4D8C7104AE8108C4,0.030000
T002,unit,Full,74,U-0FAC76D2D833347F,0.028900
T002,unit,Full,75,U-E9DCE70BCA14AA05,0.026800
T002,unit,Full,76,U-5F19BB9C62FF500D,0.026700
T002,unit,Full,77,U-28B28BB0271C808A,0.026700
T002,unit,Full,78,U-43EC76789FC08D2C,0.026600
T002,unit,Full,79,U-C4279CBC63A9D5BA,0.025800
T002,unit,Full,80,U-A2DEEEE5558B942E,0.025600
T002,unit,Full,81,U-2410E387D42882B0,0.025400
T002,unit,Full,82,U-17FB2DF55997BC5B,0.024400
T002,unit,Full,83,U-14F59FA8C51F0FBF,0.024000
T002,unit,Full,84,U-324EAE613227068F,0.023500
T002,unit,Full,85,U-3F2C1241414BF572,0.023100
T002,unit,Full,86,U-FB8A7ED946C17E1B,0.023000
T002,unit,Full,87,U-B0208F0F9B114132,0.022800
T002,unit,Full,88,U-8512AF117B367F45,0.022500
T002,unit,Full,89,U-3475F0CEFB17580C,0.022300
T002,unit,Full,90,U-C793C86E589DCC7B,0.020000
T002,unit,Full,91,U-C0330983D9BA0F7F,0.019900
T002,unit,Full,92,U-1E79D2522097F677,0.019900
T002,unit,Full,93,U-EBF21F6884029446,0.019700
T002,unit,Full,94,U-6E2721858608413F,0.019400
T002,unit,Full,95,U-0932FCCC9E2A9B6B,0.019100
T002,unit,Full,96,U-FDF93B588F6344EF,0.019200
T002,unit,Full,97,U-2B279BEEA420F7DF,0.019000
T002,unit,Full,98,U-24D85A962591BEB4,0.018700
T002,unit,Full,99,U-8449D8C1D62EF609,0.018600
T002,unit,Full,100,U-584F3159EB99FF7B,0.018000
T002,unit,Full,101,U-B934B1A500CA8496,0.018000
T002,unit,Full,102,U-3A8282D00317BF39,0.018000
T002,unit,Full,103,U-F908925C17601BCE,0.017500
T002,unit,Full,104,U-3CC86149DF0C8CE9,0.016800
T002,unit,Full,105,U-FBE3F2B8DABDB550,0.016800
T002,unit,Full,106,U-49F5354381CE15B1,0.016800
T002,unit,Full,107,U-F5F62C45168749B4,0.016600
T002,unit,Full,108,U-08E29ECA4F4CB49A,0.016200
T002,unit,Full,109,U-DE87C26B2D16A576,0.016200
T002,unit,Full,110,U-89E545EC1351B7EF,0.015800
T002,unit,Full,111,U-F2A27D40CB7CDB6C,0.015700
T002,unit,Full,112,U-0B40B6D2E364BD1B,0.015500
T002,unit,Full,113,U-C6242559BE5E5766,0.015300
T002,unit,Full,114,U-721ACA80AED894A2,0.015100
T002,unit,Full,115,U-ADDEF3D361878166,0.014500
T002,unit,Full,116,U-4CBDD15252D1F14D,0.014200
T002,unit,Full,117,U-C315B6F7028F1EFB,0.013700
T002,unit,Full,118,U-F9DF07B1A37598E6,0.013600
T002,unit,Full,119,U-A9EEB2C3D79DF920,0.013600
T002,unit,Full,120,U-87BAFAE578C2388D,0.013200
T002,unit,Full,121,U-75E00D69EC0ADF5F,0.013100
T002,unit,Full,122,U-C43BD3C6FFF1C166,0.012500
T002,unit,Full,123,U-F24871227AF013E9,0.012400
T002,unit,Full,124,U-33415FFCC06C9379,0.011900
T002,unit,Full,125,U-B40630852BC7C662,0.011700
T002,unit,Full,126,U-7B671510951FB753,0.011600
T002,unit,Full,127,U-E484A9398FC956EE,0.011300
T002,unit,Full,128,U-A23F582460DDE99E,0.010600
T002,unit,Full,129,U-A8281581DD97B93D,0.010300
T002,unit,Full,130,U-AE1CA6F1E935FBE7,0.009700
T002,unit,Full,131,U-8DCE44C40348C33C,0.009400
T002,unit,Full,132,U-6496BDB71AA47D3D,0.009200
T002,unit,Full,133,U-FF435C5AA8AB5A65,0.009300
T002,unit,Full,134,U-D77094E00C6DFF49,0.008900
T002,unit,Full,135,U-034BC74E6A6B9B4F,0.008000
T002,unit,Full,136,U-D4B166E6C2904445,0.007600
T002,unit,Full,137,U-64F950C4DD92A383,0.007600
T002,unit,Full,138,U-08CE2C0C34E9E748,0.007500
T002,unit,Full,139,U-3054C04511DE3EFA,0.007500
T002,unit,Full,140,U-31F45CDEE98DC95A,0.007400
T002,unit,Full,141,U-5778D1745D5C924B,0.007400
T002,unit,Full,142,U-097CAFF2138C2210,0.007200
T002,unit,Full,143,U-C7CD2475D9EA97A4,0.007000
T002,unit,Full,144,U-4D26B436106B207F,0.007100
T002,unit,Full,145,U-111959BA7311E654,0.006800
T002,unit,Full,146,U-0D5D6DBEEAA06067,0.006800
T002,unit,Full,147,U-533F53883175A538,0.006600
T002,unit,Full,148,U-225728BF34083538,0.006400
T002,unit,Full,149,U-D981E60977B4EFE4,0.006100
T002,unit,Full,150,U-B7070DD839D89832,0.006100
T002,unit,Full,151,U-9C651982B7EBD6D8,0.006000
T002,unit,Full,152,U-F30E15BA3A41525B,0.006000
T002,unit,Full,153,U-77184F7636FE9A0A,0.006100
